Model,Seed,Metric,ER,PR,HER2,experiment,round
finetuned_model,42,auc,0.8754633920296571,0.8637360342487208,0.7514767932489451,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_030148
finetuned_model,42,balanced_accuracy,0.7336654309545876,0.7555079878876475,0.5910337552742616,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_030148
finetuned_model,42,accuracy,0.8394495412844036,0.8211009174311926,0.7110091743119266,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_025808
finetuned_model,42,auc,0.8973586654309547,0.8629006995927744,0.7469409282700423,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_025808
finetuned_model,42,balanced_accuracy,0.7625115848007414,0.745483972016289,0.5577004219409283,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_025808
finetuned_model,42,accuracy,0.8256880733944955,0.8302752293577982,0.7385321100917431,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_115721
finetuned_model,42,auc,0.8870481927710844,0.845358671817897,0.7468354430379747,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_115721
finetuned_model,42,balanced_accuracy,0.727062094531974,0.7518533987678814,0.5870253164556962,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,st_PCA;True",20250226_115721
finetuned_model,42,accuracy,0.8532110091743119,0.8027522935779816,0.7201834862385321,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_040133
finetuned_model,42,auc,0.9010658016682114,0.8412864153701577,0.7492616033755274,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_040133
finetuned_model,42,balanced_accuracy,0.7715477293790547,0.7177090947060667,0.5847046413502109,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_040133
finetuned_model,42,accuracy,0.8394495412844036,0.8165137614678899,0.7247706422018348,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180246
finetuned_model,42,auc,0.8659638554216867,0.8246841390832201,0.7231012658227849,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180246
finetuned_model,42,balanced_accuracy,0.7625115848007414,0.7422992586404928,0.5878691983122363,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180246
finetuned_model,42,accuracy,0.8440366972477065,0.8073394495412844,0.7293577981651376,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_135229
finetuned_model,42,auc,0.8776645041705282,0.8443145034979638,0.7523206751054853,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_135229
finetuned_model,42,balanced_accuracy,0.758920296570899,0.7359298318889005,0.5858649789029536,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_135229
finetuned_model,42,accuracy,0.8348623853211009,0.8119266055045872,0.7339449541284404,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_134907
finetuned_model,42,auc,0.8819508804448564,0.8375274094183982,0.7337552742616034,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_134907
finetuned_model,42,balanced_accuracy,0.7462928637627433,0.7391145452646967,0.5941983122362869,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_134907
finetuned_model,42,accuracy,0.8302752293577982,0.8119266055045872,0.7293577981651376,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180427
finetuned_model,42,auc,0.892840593141798,0.8516236817374961,0.7625527426160338,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180427
finetuned_model,42,balanced_accuracy,0.7630908248378128,0.7441265532003759,0.5910337552742616,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180427
finetuned_model,42,accuracy,0.8348623853211009,0.8256880733944955,0.7339449541284404,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_035639
finetuned_model,42,auc,0.8714087117701576,0.8334551529706589,0.7206751054852321,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_035639
finetuned_model,42,balanced_accuracy,0.7661028730305839,0.7637047091991229,0.5838607594936709,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_035639
finetuned_model,42,accuracy,0.8256880733944955,0.8073394495412844,0.7339449541284404,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_035310
finetuned_model,42,auc,0.8619091751621871,0.8363788242664716,0.7449367088607596,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_035310
finetuned_model,42,balanced_accuracy,0.740268767377201,0.7309178239532212,0.5838607594936709,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_035310
finetuned_model,42,accuracy,0.8577981651376146,0.8119266055045872,0.7293577981651376,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_134338
finetuned_model,42,auc,0.8787071362372567,0.8403466638822178,0.7401898734177215,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_134338
finetuned_model,42,balanced_accuracy,0.7943697868396664,0.7341025373290174,0.5858649789029536,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250226_134338
finetuned_model,42,accuracy,0.8302752293577982,0.8119266055045872,0.7293577981651376,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180746
finetuned_model,42,auc,0.880097312326228,0.8379450767463715,0.7438818565400844,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180746
finetuned_model,42,balanced_accuracy,0.7300741427247451,0.7391145452646967,0.5806962025316456,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,log1p;True,smoothing;True,st_PCA;True",20250225_180746
finetuned_model,42,accuracy,0.8348623853211009,0.7935779816513762,0.7293577981651376,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_183619
finetuned_model,42,auc,0.8817191844300277,0.8083951132922627,0.7495780590717299,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_183619
finetuned_model,42,balanced_accuracy,0.7330861909175161,0.7063276600187951,0.5858649789029536,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_183619
finetuned_model,42,accuracy,0.8348623853211009,0.7844036697247706,0.7339449541284404,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_172006
finetuned_model,42,auc,0.8875115848007415,0.8130938707319619,0.7619198312236287,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_172006
finetuned_model,42,balanced_accuracy,0.7330861909175161,0.6999582332672027,0.5580168776371308,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_172006
finetuned_model,42,accuracy,0.8440366972477065,0.8073394495412844,0.7431192660550459,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_004556
finetuned_model,42,auc,0.8922613531047265,0.8437924193379973,0.77457805907173,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_004556
finetuned_model,42,balanced_accuracy,0.7523169601482854,0.7108697922105043,0.5850210970464135,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_004556
finetuned_model,42,accuracy,0.8486238532110092,0.8119266055045872,0.7522935779816514,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_082329
finetuned_model,42,auc,0.878012048192771,0.834812571786572,0.7762658227848102,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_082329
finetuned_model,42,balanced_accuracy,0.7685356811862836,0.7341025373290174,0.5965189873417722,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_082329
finetuned_model,42,accuracy,0.8486238532110092,0.7981651376146789,0.7385321100917431,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_094102
finetuned_model,42,auc,0.8704819277108434,0.8302182311788661,0.7467299578059071,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_094102
finetuned_model,42,balanced_accuracy,0.748725671918443,0.6944763495875536,0.5921940928270042,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250220_094102
finetuned_model,42,accuracy,0.8577981651376146,0.7798165137614679,0.7339449541284404,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250219_232710
finetuned_model,42,auc,0.8663113994439297,0.8209251331314608,0.7436708860759493,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250219_232710
finetuned_model,42,balanced_accuracy,0.7679564411492122,0.6817374960843688,0.5786919831223629,"Defaults+stain_normalize_finetune;True,stain_normalize_inference;True,normalize_total;True,normalize_CPM;True,log1p;True",20250219_232710
finetuned_model,42,accuracy,0.8348623853211009,0.8027522935779816,0.7752293577981652,Defaults+,20250215_154648
finetuned_model,42,auc,0.8736098239110287,0.8059935261564164,0.7764767932489451,Defaults+,20250215_154648
finetuned_model,42,balanced_accuracy,0.7661028730305839,0.7227211026417459,0.6485232067510548,Defaults+,20250215_154648
finetuned_model,42,accuracy,0.8394495412844036,0.7798165137614679,0.7660550458715596,Defaults+,20250215_162111
finetuned_model,42,auc,0.8578544949026876,0.7874073300616059,0.7686708860759494,Defaults+,20250215_162111
finetuned_model,42,balanced_accuracy,0.7559082483781279,0.6917615119557272,0.6421940928270042,Defaults+,20250215_162111
finetuned_model,42,accuracy,0.8119266055045872,0.7522935779816514,0.7431192660550459,Defaults+,20250215_154701
finetuned_model,42,auc,0.8535681186283597,0.7568131982875639,0.7296413502109704,Defaults+,20250215_154701
finetuned_model,42,balanced_accuracy,0.6916126042632067,0.647593192022554,0.5798523206751055,Defaults+,20250215_154701
finetuned_model,42,accuracy,0.8440366972477065,0.7981651376146789,0.7339449541284404,Defaults+,20250219_234358
finetuned_model,42,auc,0.8613299351251158,0.8168528766837213,0.7606540084388186,Defaults+,20250219_234358
finetuned_model,42,balanced_accuracy,0.7457136237256718,0.7145243813302704,0.5890295358649789,Defaults+,20250219_234358
finetuned_model,42,accuracy,0.8256880733944955,0.7752293577981652,0.7339449541284404,Defaults+,20250215_154713
finetuned_model,42,auc,0.858433734939759,0.8010859350527304,0.755168776371308,Defaults+,20250215_154713
finetuned_model,42,balanced_accuracy,0.7534754402224282,0.6885767985799311,0.5941983122362869,Defaults+,20250215_154713
finetuned_model,42,accuracy,0.8348623853211009,0.8073394495412844,0.7385321100917431,Defaults+,20250220_083751
finetuned_model,42,auc,0.865616311399444,0.8051581915004699,0.7516877637130802,Defaults+,20250220_083751
finetuned_model,42,balanced_accuracy,0.7462928637627433,0.725905816017542,0.5921940928270042,Defaults+,20250220_083751
